word,meaning,example,translation,interval,repetitions,next_due,total_attempts,error_count,total_correct,total_wrong,last_correct_date
realize,to understand or become aware of something,He realized he made a mistake.,他意識到自己犯了錯。,1.0,0,2025-05-26 22:15:13.186508,0,0,0,0,
really,in fact or truly,I really like this song.,我真的很喜歡這首歌。,1.0,0,2025-05-26 22:15:13.186541,0,0,0,0,
reason,a cause or explanation for something,What’s the reason for your absence?,你缺席的原因是什麼？,1.0,0,2025-05-26 22:15:13.186574,0,0,0,0,
reasonable,fair and sensible,The price seems reasonable.,這個價格看起來合理。,1.0,0,2025-05-26 22:15:13.186607,0,0,0,0,
recall,to remember something,I can’t recall his name.,我想不起他的名字。,1.0,0,2025-05-26 22:15:13.186640,0,0,0,0,
receive,to get something,Did you receive my message?,你收到我的訊息了嗎？,1.0,0,2025-05-26 22:15:13.186672,0,0,0,0,
recent,not long ago,I had a recent conversation with her.,我最近和她聊過。,1.0,0,2025-05-26 22:15:13.186706,0,0,0,0,
recently,a short time ago,She recently moved to a new city.,她最近搬到了新城市。,1.0,0,2025-05-26 22:15:13.186739,0,0,0,0,
recipe,a set of instructions for cooking,Do you have a recipe for this dish?,你有這道菜的食譜嗎？,1.0,0,2025-05-26 22:15:13.186772,0,0,0,0,
recognition,acknowledgment of achievement or identity,He received recognition for his work.,他因工作而受到表揚。,1.0,0,2025-05-26 22:15:13.186808,0,0,0,0,
recognize,to identify someone or something seen before,I didn't recognize her with short hair.,她剪短髮我都認不出來了。,1.0,0,2025-05-26 22:15:13.186841,0,0,0,0,
recommend,to suggest something as good,I recommend trying the pasta.,我建議你試試這道義大利麵。,1.0,0,2025-05-26 22:15:13.186874,0,0,0,0,
recommendation,a suggestion or advice,He gave a recommendation for a good book.,他推薦了一本好書。,1.0,0,2025-05-26 22:15:13.186906,0,0,0,0,
record,to capture and store sounds or data,They recorded a new album.,他們錄製了一張新專輯。,1.0,0,2025-05-26 22:15:13.186937,0,0,0,0,
recording,audio or video saved for playback,She listened to the recording again.,她再次聽了錄音。,1.0,0,2025-05-26 22:15:13.186967,0,0,0,0,
recover,to return to normal after a difficulty,He needs time to recover from surgery.,他需要時間從手術中恢復。,1.0,0,2025-05-26 22:15:13.187000,0,0,0,0,
recovery,the process of becoming well again,His recovery was faster than expected.,他的康復比預期快。,1.0,0,2025-05-26 22:15:13.187033,0,0,0,0,
recruit,to find new members or employees,The company is recruiting new staff.,公司正在招募新員工。,1.0,0,2025-05-26 22:15:13.187066,0,0,0,0,
red,a primary color like blood,She wore a bright red dress.,她穿了一件鮮紅的裙子。,1.0,0,2025-05-26 22:15:13.187100,0,0,0,0,
reduce,to make smaller or less,We need to reduce waste.,我們需要減少浪費。,1.0,0,2025-05-26 22:15:13.187132,0,0,0,0,
reduction,the act of making something smaller,There was a price reduction on all items.,所有商品都降價了。,1.0,0,2025-05-26 22:15:13.187165,0,0,0,0,
refer,to mention or direct someone to something,Please refer to the manual.,請參考手冊。,1.0,0,2025-05-26 22:15:13.187199,0,0,0,0,
reference,a source of information,He cited several references in his paper.,他在論文中引用了幾個參考資料。,1.0,0,2025-05-26 22:15:13.187232,0,0,0,0,
reflect,to bounce back or show an image,The mirror reflects light.,鏡子會反射光線。,1.0,0,2025-05-26 22:15:13.187265,0,0,0,0,
reflection,an image seen in a mirror or water,She looked at her reflection in the mirror.,她看著鏡中的自己。,1.0,0,2025-05-26 22:15:13.187297,0,0,0,0,
reform,to make changes for improvement,The government plans to reform education.,政府計劃改革教育制度。,1.0,0,2025-05-26 22:15:13.187330,0,0,0,0,
refugee,a person who flees for safety,Thousands of refugees crossed the border.,數千名難民越過邊境。,1.0,0,2025-05-26 22:15:13.187363,0,0,0,0,
refuse,to say no or decline,He refused to answer the question.,他拒絕回答這個問題。,1.0,0,2025-05-26 22:15:13.187396,0,0,0,0,
regard,to think of someone or something in a particular way,He is highly regarded by his peers.,他很受同儕敬重。,1.0,0,2025-05-26 22:15:13.187426,0,0,0,0,
regarding,concerning or about,He spoke regarding the new policy.,他談到了新政策。,1.0,0,2025-05-26 22:15:13.187457,0,0,0,0,
regardless,without being affected by something,We will continue regardless of the outcome.,無論結果如何我們都會繼續。,1.0,0,2025-05-26 22:15:13.187488,0,0,0,0,
regime,a system of government,The regime was overthrown by the people.,這個政權被人民推翻了。,1.0,0,2025-05-26 22:15:13.187521,0,0,0,0,
region,a specific geographic area,The northern region is colder.,北部地區較冷。,1.0,0,2025-05-26 22:15:13.187554,0,0,0,0,
regional,related to a particular area,There are regional variations in accent.,各地口音有所不同。,1.0,0,2025-05-26 22:15:13.187587,0,0,0,0,
register,to sign up officially,She registered for the class.,她報名參加課程。,1.0,0,2025-05-26 22:15:13.187620,0,0,0,0,
regular,happening at frequent intervals,He goes for regular checkups.,他定期健康檢查。,1.0,0,2025-05-26 22:15:13.187653,0,0,0,0,
regularly,in a consistent manner,You should exercise regularly.,你應該規律運動。,1.0,0,2025-05-26 22:15:13.187686,0,0,0,0,
regulate,to control or maintain,Laws regulate traffic.,法律管制交通。,1.0,0,2025-05-26 22:15:13.187719,0,0,0,0,
regulation,a rule made by authority,The new regulation affects all employees.,新規定影響所有員工。,1.0,0,2025-05-26 22:15:13.187752,0,0,0,0,
reinforce,to strengthen or support,They reinforced the wall with steel bars.,他們用鋼筋加固牆壁。,1.0,0,2025-05-26 22:15:13.187785,0,0,0,0,
reject,to refuse to accept or believe,She rejected his offer politely.,她有禮貌地拒絕了他的提議。,1.0,0,2025-05-26 22:15:13.187817,0,0,0,0,
relate,to be connected or associated with,Can you relate this concept to real life?,你能將這個概念與現實生活連結嗎？,1.0,0,2025-05-26 22:15:13.187850,0,0,0,0,
relation,a connection between people or things,Their relation improved after the discussion.,討論後他們的關係改善了。,1.0,0,2025-05-26 22:15:13.187883,0,0,0,0,
relationship,a connection or bond between people,They have a strong relationship.,他們有著牢固的關係。,1.0,0,2025-05-26 22:15:13.187915,0,0,0,0,
relative,a family member,He visited his relatives during the holiday.,他在假期拜訪了親戚。,1.0,0,2025-05-26 22:15:13.187945,0,0,0,0,
relatively,in comparison with something else,The exam was relatively easy.,這次考試相對簡單。,1.0,0,2025-05-26 22:15:13.187976,0,0,0,0,
relax,to rest or take it easy,He relaxed on the beach.,他在海灘上放鬆。,1.0,0,2025-05-26 22:15:13.188009,0,0,0,0,
release,to let go or make something available,The company will release a new product.,公司將推出新產品。,1.0,0,2025-05-26 22:15:13.188042,0,0,0,0,
relevant,related to the topic,His question was not relevant to the discussion.,他問的問題與討論無關。,1.0,0,2025-05-26 22:15:13.188075,0,0,0,0,
relief,a feeling of reassurance,She sighed in relief.,她鬆了一口氣。,1.0,0,2025-05-26 22:15:13.188108,0,0,0,0,
religion,a system of faith or worship,Freedom of religion is a basic right.,宗教自由是一項基本權利。,1.0,0,2025-05-26 22:15:13.188141,0,0,0,0,
religious,relating to religion,He is a deeply religious person.,他是個虔誠的宗教信仰者。,1.0,0,2025-05-26 22:15:13.188174,0,0,0,0,
rely,to depend on someone or something,You can rely on me.,你可以依靠我。,1.0,0,2025-05-26 22:15:13.188209,0,0,0,0,
remain,to stay in the same place or condition,Only two students remained in the room.,房間裡只剩下兩個學生。,1.0,0,2025-05-26 22:15:13.188242,0,0,0,0,
remaining,still left after others are gone,We ate the remaining cake.,我們吃了剩下的蛋糕。,1.0,0,2025-05-26 22:15:13.188275,0,0,0,0,
remarkable,notable or extraordinary,She made a remarkable recovery.,她的康復非常驚人。,1.0,0,2025-05-26 22:15:13.188308,0,0,0,0,
remember,to keep something in your memory,Do you remember her name?,你記得她的名字嗎？,1.0,0,2025-05-26 22:15:13.188341,0,0,0,0,
remind,to help someone recall something,Please remind me to call her.,請提醒我打電話給她。,1.0,0,2025-05-26 22:15:13.188374,0,0,0,0,
remote,far away or distant,He lives in a remote village.,他住在一個偏遠的村莊。,1.0,0,2025-05-26 22:15:13.188406,0,0,0,0,
remove,to take away or eliminate,Please remove your shoes.,請脫鞋。,1.0,0,2025-05-26 22:15:13.188436,0,0,0,0,
repeat,to do or say something again,Can you repeat that?,你可以再說一次嗎？,1.0,0,2025-05-26 22:15:13.188471,0,0,0,0,
repeatedly,again and again,He knocked repeatedly on the door.,他不停地敲門。,1.0,0,2025-05-26 22:15:13.188503,0,0,0,0,
replace,to take the place of,She replaced the broken light bulb.,她換掉了壞掉的燈泡。,1.0,0,2025-05-26 22:15:13.188536,0,0,0,0,
reply,to answer or respond,He replied to the email promptly.,他迅速回覆了電子郵件。,1.0,0,2025-05-26 22:15:13.188569,0,0,0,0,
report,to give a spoken or written account,They reported the incident to the police.,他們向警方報告了事件。,1.0,0,2025-05-26 22:15:13.188602,0,0,0,0,
reporter,a person who reports news,The reporter interviewed the mayor.,記者採訪了市長。,1.0,0,2025-05-26 22:15:13.188635,0,0,0,0,
represent,to speak or act on behalf of,She represents the company at the event.,她代表公司參加活動。,1.0,0,2025-05-26 22:15:13.188668,0,0,0,0,
representation,the act of presenting or symbolizing,This painting is a representation of freedom.,這幅畫象徵著自由。,1.0,0,2025-05-26 22:15:13.188701,0,0,0,0,
representative,a person who acts on behalf of others,He is a sales representative.,他是業務代表。,1.0,0,2025-05-26 22:15:13.188733,0,0,0,0,
Republican,a member of the Republican political party,She is a Republican senator.,她是一位共和黨參議員。,1.0,0,2025-05-26 22:15:13.188766,0,0,0,0,
reputation,the general opinion about someone or something,He has a reputation for honesty.,他以誠實著稱。,1.0,0,2025-05-26 22:15:13.188799,0,0,0,0,
request,a formal or polite demand,She made a request for time off.,她請了假。,1.0,0,2025-05-26 22:15:13.188832,0,0,0,0,
require,to need or demand something,This job requires experience.,這份工作需要經驗。,1.0,0,2025-05-26 22:15:13.188864,0,0,0,0,
requirement,something needed or demanded,Meeting deadlines is a requirement.,準時交件是必要條件。,1.0,0,2025-05-26 22:15:13.188897,0,0,0,0,
research,careful study to discover new facts,She is doing research on climate change.,她正在研究氣候變遷。,1.0,0,2025-05-26 22:15:13.188928,0,0,0,0,
researcher,someone who conducts research,The researchers published a new study.,研究人員發表了一項新研究。,1.0,0,2025-05-26 22:15:13.188959,0,0,0,0,
resemble,to look like or be similar to,The baby resembles his father.,這孩子長得像他爸爸。,1.0,0,2025-05-26 22:15:13.188991,0,0,0,0,
reservation,an arrangement to secure something in advance,I made a dinner reservation for two.,我訂了兩人晚餐。,1.0,0,2025-05-26 22:15:13.189024,0,0,0,0,
resident,someone who lives in a place,He is a resident of the city.,他是這城市的居民。,1.0,0,2025-05-26 22:15:13.189057,0,0,0,0,
resist,to fight against or oppose,He resisted the temptation to quit.,他抗拒放棄的念頭。,1.0,0,2025-05-26 22:15:13.189090,0,0,0,0,
resistance,opposition or pushing back,They showed strong resistance to the plan.,他們對這計劃表示強烈反對。,1.0,0,2025-05-26 22:15:13.189123,0,0,0,0,
resolution,a firm decision or solution,She made a New Year's resolution.,她立下新年新希望。,1.0,0,2025-05-26 22:15:13.189156,0,0,0,0,
resolve,to settle or solve something,We resolved the issue quickly.,我們迅速解決了問題。,1.0,0,2025-05-26 22:15:13.189189,0,0,0,0,
resort,a place for vacation or rest,They stayed at a beach resort.,他們住在海灘渡假村。,1.0,0,2025-05-26 22:15:13.189222,0,0,0,0,
resource,a useful supply or asset,Water is a valuable resource.,水是珍貴的資源。,1.0,0,2025-05-26 22:15:13.189255,0,0,0,0,
respect,to show regard or honor,You should respect your elders.,你應該尊重長輩。,1.0,0,2025-05-26 22:15:13.189288,0,0,0,0,
respond,to answer or reply,He didn’t respond to my message.,他沒有回覆我的訊息。,1.0,0,2025-05-26 22:15:13.189321,0,0,0,0,
respondent,a person who replies to a survey or question,The respondents answered all questions.,受訪者回答了所有問題。,1.0,0,2025-05-26 22:15:13.189354,0,0,0,0,
response,a reaction or answer,Her response was very positive.,她的回應非常正面。,1.0,0,2025-05-26 22:15:13.189387,0,0,0,0,
responsibility,the state of having a duty to deal with something,Parents have a responsibility to their children.,父母對孩子有責任。,1.0,0,2025-05-26 22:15:13.189419,0,0,0,0,
responsible,having a duty to take care of something,She is responsible for managing the team.,她負責管理這個團隊。,1.0,0,2025-05-26 22:15:13.189449,0,0,0,0,
rest,a period of relaxing or stopping activity,You need to get some rest.,你需要休息一下。,1.0,0,2025-05-26 22:15:13.189480,0,0,0,0,
restaurant,a place where people pay to eat meals,We had dinner at a nice restaurant.,我們在一家不錯的餐廳吃了晚餐。,1.0,0,2025-05-26 22:15:13.189519,0,0,0,0,
restore,to bring back to a former condition,They restored the old building.,他們修復了那棟舊建築。,1.0,0,2025-05-26 22:15:13.189555,0,0,0,0,
restriction,a rule that limits what you can do,There are restrictions on travel during the pandemic.,疫情期間有旅行限制。,1.0,0,2025-05-26 22:15:13.189588,0,0,0,0,
result,the outcome of an action or event,The result of the test was positive.,測驗結果是陽性。,1.0,0,2025-05-26 22:15:13.189621,0,0,0,0,
retain,to keep or continue to have something,She retains her title as champion.,她保有冠軍頭銜。,1.0,0,2025-05-26 22:15:13.189654,0,0,0,0,
retire,to stop working permanently,He retired after 40 years of service.,他服務了40年後退休了。,1.0,0,2025-05-26 22:15:13.189687,0,0,0,0,
retirement,the time when you stop working,She is planning for her retirement.,她正在規劃退休生活。,1.0,0,2025-05-26 22:15:13.189720,0,0,0,0,
return,to go back to a place or condition,He returned home after the trip.,旅行後他回到家中。,1.0,0,2025-05-26 22:15:13.189753,0,0,0,0,
reveal,to make known something hidden,She revealed the secret to her friend.,她把祕密告訴了朋友。,1.0,0,2025-05-26 22:15:13.189786,0,0,0,0,
revenue,the money a business earns,The company’s revenue grew last year.,公司去年的營收成長了。,1.0,0,2025-05-26 22:15:13.189818,0,0,0,0,
review,to examine or look over again,Please review your answers.,請檢查你的答案。,1.0,0,2025-05-26 22:15:13.189851,0,0,0,0,
revolution,a sudden and major change in society,The French Revolution changed Europe.,法國大革命改變了歐洲。,1.0,0,2025-05-26 22:15:13.189884,0,0,0,0,
rhythm,a regular repeated pattern of sound or movement,This song has a great rhythm.,這首歌的節奏很棒。,1.0,0,2025-05-26 22:15:13.189916,0,0,0,0,
rice,a common grain used as food,She cooked some rice for lunch.,她煮了米飯當午餐。,1.0,0,2025-05-26 22:15:13.189946,0,0,0,0,
rich,having a lot of money or resources,He became rich through business.,他透過經商致富。,1.0,0,2025-05-26 22:15:13.189977,0,0,0,0,
rid,to remove something unwanted,He tried to rid the house of pests.,他試圖清除屋內的害蟲。,1.0,0,2025-05-26 22:15:13.190010,0,0,0,0,
ride,to sit on and control a moving vehicle or animal,She learned to ride a bicycle.,她學會騎腳踏車了。,1.0,0,2025-05-26 22:15:13.190043,0,0,0,0,
rifle,a long gun used for shooting,The soldier carried a rifle.,士兵帶著步槍。,1.0,0,2025-05-26 22:15:13.190076,0,0,0,0,
right,something morally or legally correct,Everyone has the right to speak freely.,每個人都有言論自由的權利。,1.0,0,2025-05-26 22:15:13.190109,0,0,0,0,
ring,a circular band，often of metal,He gave her a diamond ring.,他送她一枚鑽戒。,1.0,0,2025-05-26 22:15:13.190141,0,0,0,0,
rise,to move upward or increase,The sun rises in the east.,太陽從東方升起。,1.0,0,2025-05-26 22:15:13.190174,0,0,0,0,
risk,the possibility of danger or loss,Smoking increases the risk of cancer.,抽菸會提高罹癌風險。,1.0,0,2025-05-26 22:15:13.190207,0,0,0,0,
river,a natural stream of water flowing to the sea,The river flows through the city.,這條河流經城市。,1.0,0,2025-05-26 22:15:13.190241,0,0,0,0,
road,a path or street for vehicles and people,The road was blocked due to construction.,因施工道路封閉。,1.0,0,2025-05-26 22:15:13.190273,0,0,0,0,
rock,a hard solid mineral material,He threw a rock into the lake.,他把一顆石頭丟進湖裡。,1.0,0,2025-05-26 22:15:13.190306,0,0,0,0,
role,the part someone plays in a situation or activity,She played a major role in the project.,她在這個專案中扮演重要角色。,1.0,0,2025-05-26 22:15:13.190339,0,0,0,0,
roll,to move by turning over and over,The ball rolled down the hill.,球滾下山坡。,1.0,0,2025-05-26 22:15:13.190372,0,0,0,0,
romantic,related to love or affection,They went on a romantic getaway.,他們去了浪漫的度假旅行。,1.0,0,2025-05-26 22:15:13.190405,0,0,0,0,
roof,the top cover of a building,The roof was damaged in the storm.,屋頂在暴風雨中受損。,1.0,0,2025-05-26 22:15:13.190435,0,0,0,0,
room,a space inside a building,Her room is very tidy.,她的房間很整潔。,1.0,0,2025-05-26 22:15:13.190465,0,0,0,0,
root,the part of a plant that grows underground,The tree’s roots are deep.,這棵樹的根很深。,1.0,0,2025-05-26 22:15:13.190498,0,0,0,0,
rope,a strong thick string made of fibers,He tied the boxes with rope.,他用繩子綁住箱子。,1.0,0,2025-05-26 22:15:13.190530,0,0,0,0,
rose,a type of flower often symbolizing love,He gave her a red rose.,他送她一朵紅玫瑰。,1.0,0,2025-05-26 22:15:13.190563,0,0,0,0,
rough,not smooth or having an uneven surface,The road was rough and bumpy.,這條路顛簸不平。,1.0,0,2025-05-26 22:15:13.190596,0,0,0,0,
roughly,approximately or not exactly,There were roughly 200 people at the event.,活動大約有200人參加。,1.0,0,2025-05-26 22:15:13.190628,0,0,0,0,
round,shaped like a circle or ball,They sat at a round table.,他們坐在圓桌旁。,1.0,0,2025-05-26 22:15:13.190661,0,0,0,0,
route,the path or direction to a destination,He took the fastest route home.,他選了最快的路回家。,1.0,0,2025-05-26 22:15:13.190694,0,0,0,0,
routine,a regular way of doing things,I have a morning routine.,我有固定的早晨作息。,1.0,0,2025-05-26 22:15:13.190726,0,0,0,0,
row,a line of things or people,They sat in the front row.,他們坐在前排。,1.0,0,2025-05-26 22:15:13.190766,0,0,0,0,
rub,to press and move against a surface,She rubbed her eyes.,她揉了揉眼睛。,1.0,0,2025-05-26 22:15:13.190799,0,0,0,0,
rule,an official guideline or instruction,You must follow the school rules.,你必須遵守校規。,1.0,0,2025-05-26 22:15:13.190832,0,0,0,0,
run,to move quickly on foot,He runs every morning.,他每天早上跑步。,1.0,0,2025-05-26 22:15:13.190865,0,0,0,0,
running,the act of jogging or racing,She enjoys long-distance running.,她喜歡長跑運動。,1.0,0,2025-05-26 22:15:13.190898,0,0,0,0,
rural,relating to the countryside,They live in a rural area.,他們住在鄉村地區。,1.0,0,2025-05-26 22:15:13.190928,0,0,0,0,
rush,to move quickly or in a hurry,He rushed to catch the bus.,他匆忙趕公車。,1.0,0,2025-05-26 22:15:13.190958,0,0,0,0,
Russian,relating to Russia or its people,She speaks Russian fluently.,她俄語說得很流利。,1.0,0,2025-05-26 22:15:13.190990,0,0,0,0,
sacred,holy or deserving respect,This temple is a sacred place.,這座廟是神聖的地方。,1.0,0,2025-05-26 22:15:13.191023,0,0,0,0,
sad,feeling unhappy or sorrowful,He looked sad after hearing the news.,聽到這消息後他看起來很難過。,1.0,0,2025-05-26 22:15:13.191055,0,0,0,0,
safe,free from harm or danger,We are safe inside the building.,我們在建築物內是安全的。,1.0,0,2025-05-26 22:15:13.191088,0,0,0,0,
safety,the condition of being protected,The safety of the children is our priority.,孩子們的安全是我們的首要考量。,1.0,0,2025-05-26 22:15:13.191121,0,0,0,0,
sake,the purpose or reason for something,He did it for the sake of his family.,他是為了家人而做的。,1.0,0,2025-05-26 22:15:13.191154,0,0,0,0,
salad,a cold dish of vegetables or fruits,I had a salad for lunch.,我午餐吃了沙拉。,1.0,0,2025-05-26 22:15:13.191187,0,0,0,0,
salary,money paid to an employee regularly,She earns a good salary.,她的薪水不錯。,1.0,0,2025-05-26 22:15:13.191220,0,0,0,0,
sale,the act of selling something,The store is having a clearance sale.,這家店在舉辦清倉特賣。,1.0,0,2025-05-26 22:15:13.191252,0,0,0,0,
sales,the total income from selling,Sales increased last quarter.,上季度的銷售額上升了。,1.0,0,2025-05-26 22:15:13.191286,0,0,0,0,
salt,a white substance used to season food,Please pass the salt.,請把鹽遞給我。,1.0,0,2025-05-26 22:15:13.191319,0,0,0,0,
same,identical or not different,We are in the same class.,我們在同一個班。,1.0,0,2025-05-26 22:15:13.191351,0,0,0,0,
sample,a small part used to represent the whole,He gave us a sample of the product.,他給了我們產品的樣品。,1.0,0,2025-05-26 22:15:13.191384,0,0,0,0,
sanction,a penalty or approval by authority,The country faced trade sanctions.,該國面臨貿易制裁。,1.0,0,2025-05-26 22:15:13.191416,0,0,0,0,
sand,fine grains of rock on beaches or deserts,The children played in the sand.,孩子們在沙堆裡玩耍。,1.0,0,2025-05-26 22:15:13.191446,0,0,0,0,
satellite,an object orbiting a planet,The satellite transmits signals.,衛星傳送訊號。,1.0,0,2025-05-26 22:15:13.191477,0,0,0,0,
satisfaction,the feeling of being pleased,He smiled with satisfaction.,他滿意地笑了。,1.0,0,2025-05-26 22:15:13.191510,0,0,0,0,
satisfy,to meet a need or desire,The meal satisfied our hunger.,這餐讓我們吃得很滿足。,1.0,0,2025-05-26 22:15:13.191543,0,0,0,0,
sauce,a liquid served with food,She poured tomato sauce on the pasta.,她把番茄醬倒在義大利麵上。,1.0,0,2025-05-26 22:15:13.191576,0,0,0,0,
save,to keep from harm or to store,He saved the file before closing.,他在關閉前儲存了檔案。,1.0,0,2025-05-26 22:15:13.191609,0,0,0,0,
saving,money kept for future use,She deposited her savings in the bank.,她把存款存進銀行。,1.0,0,2025-05-26 22:15:13.191642,0,0,0,0,
say,to express in words,What did you say?,你說了什麼？,1.0,0,2025-05-26 22:15:13.191675,0,0,0,0,
scale,a system of measurement or a range,The earthquake measured 6 on the Richter scale.,地震規模達到芮氏6級。,1.0,0,2025-05-26 22:15:13.191708,0,0,0,0,
scandal,an event causing public outrage,The scandal damaged his reputation.,這醜聞損害了他的名聲。,1.0,0,2025-05-26 22:15:13.191741,0,0,0,0,
scared,feeling afraid or frightened,She was scared of the dark.,她害怕黑暗。,1.0,0,2025-05-26 22:15:13.191773,0,0,0,0,
scenario,a possible situation or event,What’s the worst-case scenario?,最糟的情況是什麼？,1.0,0,2025-05-26 22:15:13.191807,0,0,0,0,
scene,the place where something happens,The police arrived at the scene.,警方抵達現場。,1.0,0,2025-05-26 22:15:13.191839,0,0,0,0,
schedule,a plan for events and times,My schedule is full today.,我今天的行程排得很滿。,1.0,0,2025-05-26 22:15:13.191872,0,0,0,0,
scheme,a plan or arrangement for doing something,They proposed a new pension scheme.,他們提出了新的退休金計畫。,1.0,0,2025-05-26 22:15:13.191906,0,0,0,0,
scholar,a person who studies a subject deeply,She is a respected legal scholar.,她是位受人尊敬的法律學者。,1.0,0,2025-05-26 22:15:13.191936,0,0,0,0,
scholarship,money given to a student to help pay for education,He received a scholarship to study abroad.,他獲得獎學金出國留學。,1.0,0,2025-05-26 22:15:13.191966,0,0,0,0,
school,a place for learning,The children go to school every weekday.,孩子們平日都上學。,1.0,0,2025-05-26 22:15:13.191999,0,0,0,0,
science,the study of the natural world,Science helps us understand nature.,科學幫助我們了解自然。,1.0,0,2025-05-26 22:15:13.192032,0,0,0,0,
scientific,relating to science,They used a scientific method.,他們使用了科學的方法。,1.0,0,2025-05-26 22:15:13.192065,0,0,0,0,
scientist,a person who studies science,A scientist discovered a new element.,一位科學家發現了一種新元素。,1.0,0,2025-05-26 22:15:13.192097,0,0,0,0,
scope,the extent of an area or topic,The scope of the project is huge.,這個計畫的範圍很大。,1.0,0,2025-05-26 22:15:13.192130,0,0,0,0,
score,the result of a game or test,He got a high score on the exam.,他考試得了高分。,1.0,0,2025-05-26 22:15:13.192163,0,0,0,0,
scream,a loud and high cry,She let out a scream of fear.,她驚恐地尖叫。,1.0,0,2025-05-26 22:15:13.192196,0,0,0,0,
screen,a flat surface to display images,He looked at the computer screen.,他看著電腦螢幕。,1.0,0,2025-05-26 22:15:13.192230,0,0,0,0,
script,the written text of a play or film,She wrote the script for the movie.,她寫了這部電影的劇本。,1.0,0,2025-05-26 22:15:13.192262,0,0,0,0,
sea,a large body of salt water,We sailed across the sea.,我們橫越了大海。,1.0,0,2025-05-26 22:15:13.192295,0,0,0,0,
search,the act of looking for something,The police searched the house.,警方搜查了房子。,1.0,0,2025-05-26 22:15:13.192329,0,0,0,0,
season,one of the four parts of the year,Spring is my favorite season.,春天是我最喜歡的季節。,1.0,0,2025-05-26 22:15:13.192362,0,0,0,0,
seat,a place to sit,Please take a seat.,請坐。,1.0,0,2025-05-26 22:15:13.192394,0,0,0,0,
second,next after the first,She came in second place.,她拿到第二名。,1.0,0,2025-05-26 22:15:13.192428,0,0,0,0,
secret,something not meant to be known,He told me a secret.,他告訴我一個祕密。,1.0,0,2025-05-26 22:15:13.192470,0,0,0,0,
secretary,a person who helps with office tasks,The secretary scheduled the meeting.,秘書安排了會議。,1.0,0,2025-05-26 22:15:13.192500,0,0,0,0,
section,a part or division of something,Read the next section of the article.,閱讀文章的下一段。,1.0,0,2025-05-26 22:15:13.192533,0,0,0,0,
sector,a distinct part of society or economy,He works in the tech sector.,他在科技業工作。,1.0,0,2025-05-26 22:15:13.192566,0,0,0,0,
secure,safe or protected,The doors were securely locked.,門已牢牢鎖上。,1.0,0,2025-05-26 22:15:13.192599,0,0,0,0,
security,the state of being free from danger,Airport security was very tight.,機場安檢非常嚴格。,1.0,0,2025-05-26 22:15:13.192632,0,0,0,0,
see,to notice or observe with your eyes,I see birds outside the window.,我看到窗外有鳥。,1.0,0,2025-05-26 22:15:13.192664,0,0,0,0,
seed,the small part of a plant that grows into a new one,He planted a sunflower seed.,他種了一顆向日葵種子。,1.0,0,2025-05-26 22:15:13.192698,0,0,0,0,
seek,to look for or try to find,She is seeking a new job.,她正在找新工作。,1.0,0,2025-05-26 22:15:13.192731,0,0,0,0,
seem,to appear or give the impression,It seems like it will rain.,看起來快下雨了。,1.0,0,2025-05-26 22:15:13.192764,0,0,0,0,
segment,a part of something larger,This segment of the show was very funny.,這段節目非常有趣。,1.0,0,2025-05-26 22:15:13.192797,0,0,0,0,
seize,to take hold of suddenly or forcibly,The police seized the stolen goods.,警方查獲了贓物。,1.0,0,2025-05-26 22:15:13.192830,0,0,0,0,
select,to choose from a group,Please select your favorite color.,請選擇你最喜歡的顏色。,1.0,0,2025-05-26 22:15:13.192863,0,0,0,0,
selection,the act of choosing something,The selection of books is wide.,這裡的書選擇很多。,1.0,0,2025-05-26 22:15:13.192896,0,0,0,0,
self,one’s own identity or person,He lost his sense of self.,他失去了自我認同感。,1.0,0,2025-05-26 22:15:13.192926,0,0,0,0,
sell,to exchange something for money,They sell fresh fruit at the market.,他們在市場賣新鮮水果。,1.0,0,2025-05-26 22:15:13.192957,0,0,0,0,
Senate,one of the two legislative bodies in some governments,The bill passed the Senate.,法案在參議院通過了。,1.0,0,2025-05-26 22:15:13.192989,0,0,0,0,
senator,a member of the Senate,The senator gave a passionate speech.,這位參議員發表了激昂的演說。,1.0,0,2025-05-26 22:15:13.193021,0,0,0,0,
send,to cause something to go or be delivered,He sent the package yesterday.,他昨天寄出了包裹。,1.0,0,2025-05-26 22:15:13.193054,0,0,0,0,
senior,having higher rank or older,She is a senior manager.,她是資深經理。,1.0,0,2025-05-26 22:15:13.193087,0,0,0,0,
sense,a perception or understanding,He has a strong sense of responsibility.,他責任感很強。,1.0,0,2025-05-26 22:15:13.193120,0,0,0,0,
sensitive,easily affected physically or emotionally,She has sensitive skin.,她的皮膚很敏感。,1.0,0,2025-05-26 22:15:13.193153,0,0,0,0,
sentence,a group of words expressing a complete thought,Write a sentence using this word.,用這個字寫一個句子。,1.0,0,2025-05-26 22:15:13.193185,0,0,0,0,
separate,to divide into parts,We separated the items by size.,我們依大小將物品分類。,1.0,0,2025-05-26 22:15:13.193218,0,0,0,0,
sequence,the order in which things happen,Follow the correct sequence of steps.,請按照正確步驟順序進行。,1.0,0,2025-05-26 22:15:13.193251,0,0,0,0,
series,a group of related things or events,She watched a whole TV series.,她看了一整套電視劇。,1.0,0,2025-05-26 22:15:13.193284,0,0,0,0,
